season_year,team_id,team_name,game_id,wl,total_mins,total_points
2022-23,1610612745,Houston Rockets,0022200709,W,48,119
2022-23,1610612746,LA Clippers,0022200223,W,48,96
2022-23,1610612754,Indiana Pacers,0022201085,W,48,118
2022-23,1610612752,New York Knicks,0022201019,W,48,112
2022-23,1610612747,Los Angeles Lakers,0022200331,W,48,133
2022-23,1610612748,Miami Heat,0022200328,W,53,120
2022-23,1610612760,Oklahoma City Thunder,0022201064,W,48,124
2022-23,1610612743,Denver Nuggets,0022200861,W,48,112
2022-23,1610612762,Utah Jazz,0022201213,W,48,118
2022-23,1610612762,Utah Jazz,0022200638,W,48,112
2022-23,1610612743,Denver Nuggets,0022200450,W,48,119
2022-23,1610612738,Boston Celtics,0022201192,W,48,97
2022-23,1610612742,Dallas Mavericks,0022200115,W,48,103
2022-23,1610612752,New York Knicks,0022200058,W,53,134
2022-23,1610612748,Miami Heat,0022200109,W,48,110
2022-23,1610612764,Washington Wizards,0022200464,W,48,113
2022-23,1610612741,Chicago Bulls,0022201210,W,48,115
2022-23,1610612748,Miami Heat,0022200031,W,48,112
2022-23,1610612761,Toronto Raptors,0022200805,W,48,106
2022-23,1610612739,Cleveland Cavaliers,0022200565,W,48,90
2022-23,1610612747,Los Angeles Lakers,0022200451,W,48,119
2022-23,1610612760,Oklahoma City Thunder,0022200458,W,48,123
2022-23,1610612749,Milwaukee Bucks,0022200100,W,48,110
2022-23,1610612754,Indiana Pacers,0022200929,W,48,124
2022-23,1610612751,Brooklyn Nets,0022200221,W,48,109
2022-23,1610612755,Philadelphia 76ers,0022201181,W,48,103
2022-23,1610612745,Houston Rockets,0022201024,W,48,111
2022-23,1610612745,Houston Rockets,0022201051,W,48,114
2022-23,1610612750,Minnesota Timberwolves,0022201090,W,48,125
2022-23,1610612755,Philadelphia 76ers,0022200998,W,48,120
2022-23,1610612764,Washington Wizards,0022200717,W,48,127
2022-23,1610612763,Memphis Grizzlies,0022200672,W,48,115
2022-23,1610612740,New Orleans Pelicans,0022200520,W,48,119
2022-23,1610612761,Toronto Raptors,0022200856,W,48,119
2022-23,1610612739,Cleveland Cavaliers,0022200107,W,53,114
2022-23,1610612743,Denver Nuggets,0022200716,W,48,99
2022-23,1610612749,Milwaukee Bucks,0022200386,W,48,106
2022-23,1610612738,Boston Celtics,0022200107,L,53,113
2022-23,1610612748,Miami Heat,0022200224,L,53,106
2022-23,1610612761,Toronto Raptors,0022200127,L,48,110
2022-23,1610612747,Los Angeles Lakers,0022200308,L,48,115
2022-23,1610612750,Minnesota Timberwolves,0022201166,L,48,105
2022-23,1610612737,Atlanta Hawks,0022200558,L,58,141
2022-23,1610612760,Oklahoma City Thunder,0022200435,L,48,110
2022-23,1610612763,Memphis Grizzlies,0022200703,L,48,110
2022-23,1610612748,Miami Heat,0022200121,L,48,99
2022-23,1610612753,Orlando Magic,0022200966,L,48,119
2022-23,1610612761,Toronto Raptors,0022200453,L,53,101
2022-23,1610612764,Washington Wizards,0022200277,L,48,107
2022-23,1610612760,Oklahoma City Thunder,0022201134,L,48,134
2022-23,1610612754,Indiana Pacers,0022200018,L,48,134
2022-23,1610612744,Golden State Warriors,0022200310,L,48,113
2022-23,1610612739,Cleveland Cavaliers,0022200764,L,48,97
2022-23,1610612759,San Antonio Spurs,0022200568,L,48,114
2022-23,1610612752,New York Knicks,0022200607,L,48,107
2022-23,1610612753,Orlando Magic,0022200003,L,48,109
2022-23,1610612761,Toronto Raptors,0022200021,L,48,105
2022-23,1610612737,Atlanta Hawks,0022200694,L,48,118
2022-23,1610612753,Orlando Magic,0022200848,L,53,103
2022-23,1610612747,Los Angeles Lakers,0022201038,L,48,110
2022-23,1610612742,Dallas Mavericks,0022201075,L,48,108
2022-23,1610612741,Chicago Bulls,0022200124,L,48,119
2022-23,1610612760,Oklahoma City Thunder,0022200201,L,48,122
2022-23,1610612748,Miami Heat,0022200252,L,48,101
2022-23,1610612748,Miami Heat,0022200904,L,48,103
2022-23,1610612747,Los Angeles Lakers,0022200798,L,48,126
2022-23,1610612766,Charlotte Hornets,0022200598,L,48,111
2022-23,1610612747,Los Angeles Lakers,0022200677,L,48,111
2022-23,1610612744,Golden State Warriors,0022200774,L,53,114
2022-23,1610612754,Indiana Pacers,0022200402,L,48,82
2022-23,1610612741,Chicago Bulls,0022200084,L,48,109
2022-23,1610612758,Sacramento Kings,0022200042,L,48,125
2022-23,1610612751,Brooklyn Nets,0022200681,L,48,112
2022-23,1610612742,Dallas Mavericks,0022200286,L,48,100
2022-23,1610612759,San Antonio Spurs,0022200623,L,48,129
2022-23,1610612754,Indiana Pacers,0022200859,L,48,117
2022-23,1610612765,Detroit Pistons,0022201006,L,48,115
2022-23,1610612737,Atlanta Hawks,0022200857,L,48,138
2022-23,1610612762,Utah Jazz,0022200048,L,48,108
2022-23,1610612760,Oklahoma City Thunder,0022200928,L,48,117
